unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			wh_dlc05_wef_inf_eternal_guard_1	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_eternal_guard_1_qb	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_glade_guard_0	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_glade_guard_1	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_glade_guard_1_qb	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_glade_guard_2	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_wardancers_0	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_wardancers_1	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_waywatchers_0	cbfm_forest_stalker_units	false
			wh_dlc05_wef_inf_wildwood_rangers_0	cbfm_forest_stalker_units	false
			wh_dlc05_wef_mon_treekin_0	cbfm_forest_stalker_units	false
			wh_dlc05_wef_mon_treeman_0	cbfm_forest_stalker_units	false
			wh_dlc08_wef_mon_treeman_boss	cbfm_forest_stalker_units	false
			wh_pro04_wef_cav_wild_riders_ror_0	cbfm_forest_stalker_units	false
			wh_pro04_wef_inf_eternal_guard_ror_0	cbfm_forest_stalker_units	false
			wh_pro04_wef_inf_wardancers_ror_0	cbfm_forest_stalker_units	false
			wh_pro04_wef_inf_waywatchers_ror_0	cbfm_forest_stalker_units	false
			wh_pro04_wef_inf_wildwood_rangers_ror_0	cbfm_forest_stalker_units	false
			wh_pro04_wef_mon_treekin_ror_0	cbfm_forest_stalker_units	false
			wh2_dlc10_hef_inf_the_silverpelts_ror_0	cbfm_forest_strider_units	false
			wh2_dlc15_hef_inf_rangers_0	cbfm_forest_strider_units	false
			wh2_main_hef_cha_alastair_0	cbfm_forest_strider_units	false
			wh2_main_hef_inf_white_lions_of_chrace_0	cbfm_forest_strider_units	false
			wh2_main_lzd_inf_saurus_spearmen_blessed_1	cbfm_forest_strider_units	false
